0.1168141592920354,0.004031165300506327,S7/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11415929203539824,0.005477618762451306,S7/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11017699115044248,0.00336981110878934,S7/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10530973451327434,0.007162130113379931,S7/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4748175182481752,0.00817510101627814,S7/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5448905109489051,0.009138674471203584,S7/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5397810218978102,0.00955549449750807,S7/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.55,0.010165068961463842,S7/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5536496350364963,0.008084991940465585,S7/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5099236641221374,0.006951910534384348,S8/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.43167938931297706,0.11833476891405688,S8/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5343511450381679,0.018674032243111566,S8/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5473282442748092,0.010438774298608662,S8/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5064885496183207,0.04401865555849383,S8/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10916496945010183,0.004138981961894416,S8/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.10224032586558045,0.003200862249593017,S8/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10386965376782079,0.005885207037393029,S8/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11934826883910388,0.00589576978661105,S8/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09857433808553971,0.00243549098637503,S8/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5522968197879858,0.015129494273549501,S8/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.5621908127208479,0.011874316324767882,S8/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.551590106007067,0.001951477211517184,S8/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5441696113074205,0.01512123919489725,S8/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.48869257950530026,0.0593605396121856,S8/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5431297709923665,0.006619139387795657,S8/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5790076335877863,0.008422929958287757,S8/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5996183206106871,0.00725943763420238,S8/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5713740458015267,0.007198983249564889,S8/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5702290076335877,0.01990321696531594,S8/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11283095723014255,0.0045903982360833585,S8/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.11283095723014255,0.0028294183277901837,S8/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1124236252545825,0.00215539821675323,S8/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10142566191446027,0.0028946375567315474,S8/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09898167006109979,0.005021925867999168,S8/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4084805653710248,0.00746871427132447,S8/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5226148409893993,0.005689484872121775,S8/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.523321554770318,0.01147322126858955,S8/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.515547703180212,0.004828851720394514,S8/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5226148409893993,0.013738950319586971,S8/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5351955307262569,0.004812978764737463,S9/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.4301675977653631,0.12095326868497745,S9/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5620111731843576,0.021988127849685304,S9/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5411545623836127,0.009681635703207415,S9/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5314711359404096,0.058010661962533065,S9/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12709163346613545,0.004116330342584029,S9/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.11513944223107571,0.0030012986401034597,S9/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12470119521912351,0.0040970047412755214,S9/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12270916334661355,0.0024640073459866497,S9/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10836653386454183,0.005374795841925115,S9/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5451448040885861,0.010549808657847385,S9/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.5540034071550256,0.01756172770169477,S9/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5512776831345827,0.014025316840035962,S9/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.575809199318569,0.019918019629388786,S9/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5768313458262351,0.01674626226747982,S9/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.48901303538175045,0.004758634018316813,S9/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5232774674115456,0.007004932169014542,S9/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5292364990689014,0.008507205795531042,S9/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5135940409683426,0.00845609872606535,S9/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5150837988826816,0.009627758625482732,S9/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12868525896414343,0.004891645082792301,S9/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.11314741035856575,0.0034330055656601765,S9/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11752988047808766,0.004249149204721421,S9/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11832669322709163,0.0020216915468311194,S9/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09681274900398405,0.004048287138028203,S9/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.45587734241908,0.011781812018519062,S9/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5117546848381601,0.0146081150882008,S9/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5182282793867121,0.00849571219065873,S9/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5216354344122658,0.0112449020992908,S9/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5141396933560477,0.01519625518132789,S9/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5730994152046784,0.009338432410918895,S10/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.5649122807017544,0.1129943680097025,S10/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6035087719298246,0.03947452649932831,S10/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5021442495126706,0.06041721575737906,S10/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.3695906432748538,0.0460398148362478,S10/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12049180327868851,0.003648461847287881,S10/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.10737704918032787,0.0012631995907723308,S10/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09549180327868853,0.005547945233885607,S10/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10655737704918031,0.005574373159317804,S10/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.08196721311475409,0.003994587846233181,S10/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6330404217926187,0.009605176395036705,S10/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.6418277680140598,0.01591164940898402,S10/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6007029876977154,0.01871684117480003,S10/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6463971880492092,0.013218458837591408,S10/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6231985940246046,0.09262263091503975,S10/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5610136452241715,0.006426838799935489,S10/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5333333333333333,0.005186797152300223,S10/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.538401559454191,0.007934944419901606,S10/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5594541910331385,0.006766688092674376,S10/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5426900584795321,0.008548152806737113,S10/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1098360655737705,0.004361433740531303,S10/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.10942622950819672,0.004947826421167884,S10/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10368852459016394,0.0041644265231355684,S10/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1069672131147541,0.0030186311193967684,S10/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09344262295081966,0.005135231182844945,S10/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4203866432337435,0.011290286640667151,S10/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5268892794376099,0.008057570043126643,S10/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5525483304042179,0.00871321986378949,S10/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5159929701230228,0.007776677289925342,S10/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5202108963093146,0.020757490001788607,S10/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6381679389312976,0.016140345446170896,S11/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.5694656488549619,0.12031803319753268,S11/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6469465648854962,0.014677297171812024,S11/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6736641221374045,0.012039549843959925,S11/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6698473282442748,0.0332713012726404,S11/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1270103092783505,0.0045780625383864985,S11/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.11752577319587629,0.0014579521261578296,S11/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1270103092783505,0.004782438558656989,S11/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11628865979381445,0.0047824385586569896,S11/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1002061855670103,0.005228339106435449,S11/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5971014492753624,0.020570171549404694,S11/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.596376811594203,0.00631984186322913,S11/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.596376811594203,0.01529376109184341,S11/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.605072463768116,0.018102349973530156,S11/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6072463768115941,0.021831025578263195,S11/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5431297709923665,0.007236826422083409,S11/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5545801526717558,0.004467442714015119,S11/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5725190839694656,0.014030287233368556,S11/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5503816793893129,0.010220173922897622,S11/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5759541984732824,0.011171867216222448,S11/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12577319587628866,0.0075052679270933165,S11/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.11670103092783506,0.004978431533051394,S11/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11298969072164948,0.0038408115484942604,S11/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11134020618556702,0.004422187750417981,S11/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11298969072164948,0.004931241543546967,S11/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4311594202898551,0.008409778542344315,S11/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5072463768115943,0.00966277924137289,S11/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.528623188405797,0.009133741062286623,S11/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5003623188405797,0.008897122578122233,S11/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5032608695652173,0.012977894701864,S11/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5732558139534883,0.007125882291027217,S12/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.5197674418604651,0.11362639603158983,S12/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6104651162790697,0.011065195677224955,S12/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6050387596899226,0.015421291677579668,S12/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4968992248062015,0.0767972665074757,S12/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11719745222929936,0.0036896278549857246,S12/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.09893842887473461,0.0019916839744473177,S12/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11507430997876858,0.0032685359486922818,S12/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.09893842887473461,0.003309651224653907,S12/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10191082802547771,0.0022768164107778367,S12/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.508,0.0035496478698597723,S12/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.5224,0.015718778578502835,S12/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5284000000000001,0.010289800775525245,S12/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5168000000000001,0.005377731863899506,S12/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.594,0.027906988372090602,S12/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5418604651162792,0.011272008231950287,S12/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5492248062015503,0.0035629411455136172,S12/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.562015503875969,0.005862202892346589,S12/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.562015503875969,0.0057653003025750155,S12/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5883720930232558,0.009849461829126407,S12/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10615711252653928,0.006098261832842918,S12/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.10318471337579618,0.004568457492855629,S12/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11549893842887474,0.0030986241017678176,S12/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11252653927813164,0.004138766176139688,S12/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10276008492569003,0.0029111059874314415,S12/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.386,0.004959838707054895,S12/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.51,0.007523297149521616,S12/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5212,0.005614267539047284,S12/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5016,0.0058378078077305755,S12/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4932,0.004890807704254998,S12/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6070726915520629,0.010589008234351178,S13/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.29901768172888016,0.09474397343206786,S13/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6200392927308448,0.011603004369535083,S13/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.469155206286837,0.056746036239273684,S13/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5178781925343812,0.06391050545453718,S13/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11255230125523012,0.003151991458853423,S13/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.11213389121338913,0.005407049365405891,S13/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12259414225941423,0.0052007543492284735,S13/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1108786610878661,0.005475419384226945,S13/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10418410041841004,0.002403582697296246,S13/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6072332730560579,0.013161029275174518,S13/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.6253164556962025,0.015766627288055918,S13/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5801084990958408,0.021814045352622376,S13/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5620253164556963,0.02919860092866461,S13/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5750452079566004,0.10205309449395357,S13/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6051080550098231,0.010920976117632455,S13/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.587033398821218,0.005867656001205532,S13/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5905697445972495,0.007358868683822411,S13/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5944990176817289,0.009710552735762202,S13/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6149312377210217,0.008797097515614185,S13/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12133891213389122,0.006397022950385213,S13/prom0/estimulo/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.11924686192468618,0.0036536086185299118,S13/prom0/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.1179916317991632,0.0042515484169250144,S13/prom0/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11129707112970713,0.0020066240683316813,S13/prom0/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.10543933054393306,0.0033927353013026894,S13/prom0/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.4488245931283906,0.004599673541402134,S13/prom0/artefacto/[24576 11],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.5497287522603977,0.003501793260585357,S13/prom0/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5775768535262207,0.011820648821268879,S13/prom0/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5569620253164557,0.010309000226936146,S13/prom0/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.559493670886076,0.01024217161555609,S13/prom0/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5951762523191094,0.014445055035118162,S14/minmax/modalidad/[24576 2],10-10-2024,Primer perceptron simple.
0.47421150278293134,0.09962445099966469,S14/minmax/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6218923933209648,0.014575524557626984,S14/minmax/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6089053803339517,0.011522217109628372,S14/minmax/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5591836734693877,0.029637021237570376,S14/minmax/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12123711340206185,0.0026645047388288825,S14/minmax/estimulo/[24576 11],10-10-2024,Primer perceptron simple.
0.10474226804123712,0.004995481006014728,S14/minmax/estimulo/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.13690721649484536,0.003147286087107988,S14/minmax/estimulo/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.12041237113402062,0.0038186101396808516,S14/minmax/estimulo/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.11381443298969074,0.004260614086550892,S14/minmax/estimulo/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5513711151736745,0.0084531100707107,S14/minmax/artefacto/[24576 11],10-10-2024,Primer perceptron simple.
0.5521023765996345,0.011819546526687104,S14/minmax/artefacto/[24576 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5612431444241317,0.01578999845096101,S14/minmax/artefacto/[24576 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.583180987202925,0.005737606883537559,S14/minmax/artefacto/[24576 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.5550274223034736,0.0069565987533603026,S14/minmax/artefacto/[24576 256 256 256 256 256 256 256 11],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6081632653061224,0.006337918683687839,S14/prom0/modalidad/[24576 2],14-10-2024,Cambi� normalizacion mixmax a abs_prom0.
0.6166975881261595,0.005666984916252788,S14/prom0/modalidad/[24576 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6300556586270871,0.009583058679142822,S14/prom0/modalidad/[24576 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.6278293135435993,0.007678739178691977,S14/prom0/modalidad/[24576 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
0.634508348794063,0.014037797727663783,S14/prom0/modalidad/[24576 256 256 256 256 256 256 256 2],15-10-2024,Implmente MLP con ambas normalizaciones.
